AirQuality,Alcohol,Ambient,CO,CO2,CO2_E,EW,Humidity,MAC_addr,NO2,NS,Noise,Ozone,Ozone_S,Radiation,SO2,Temp_C,Toluene,UV,VCC,createdAt,elevation,ground_speed,latitude,longitude,objectId,pressure,time,updatedAt
-1,-1,62.3333333333,50.6666666667,102.5,-1,E,37,b8:27:eb:8a:84:f0,344,N,18.5,-1,506.833333333,-1,546.666666667,18,-1,8.1666666667,5.0533333333,2015-11-03T23:01:35.297Z,6.9333333333,23.5547476667,37.7673881389,-122.415390111,R9dHuOmAs9,101116.333333,1446591694.66784,2015-11-03T23:01:35.297Z
-1,-1,55,44.6666666667,103,-1,E,37,b8:27:eb:8a:84:f0,348,N,28,-1,509.166666667,-1,547.666666667,18,-1,9.6666666667,5.055,2015-11-03T23:01:35.312Z,6.3,22.3699286667,37.7679826667,-122.415465583,mAQgFXzz8j,101107,1446591694.65048,2015-11-03T23:01:35.312Z
-1,-1,15,55.4,102,-1,E,37,b8:27:eb:8a:84:f0,355,N,29.2,-1,508.6,-1,549,18,-1,12.6,5.056,2015-11-03T23:01:39.792Z,8.16,21.2484264,37.7671010167,-122.41535265,G8qNiepbQy,101103.6,1446591688.65725,2015-11-03T23:01:39.792Z
-1,-1,25,43.6,102.8,-1,E,37,b8:27:eb:8a:84:f0,337,N,20,-1,508.2,-1,549.2,18,-1,12,5.05,2015-11-03T23:01:44.101Z,6.4,21.264632,37.7682488833,-122.415529233,x8iYlvGGgQ,101095.8,1446591702.89057,2015-11-03T23:01:44.101Z
-1,-1,16.2,45.4,103,-1,E,37,b8:27:eb:8a:84:f0,343.8,N,17.8,-1,508.2,-1,549.8,18,-1,14.4,5.054,2015-11-03T23:01:49.148Z,6.1,22.5597912,37.7688139833,-122.415575583,ujNp8tKjp8,101106.2,1446591708.48426,2015-11-03T23:01:49.148Z
-1,-1,16.6666666667,43,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,350.166666667,N,23.1666666667,-1,508.833333333,-1,550,18,-1,13.1666666667,5.0483333333,2015-11-03T23:01:49.150Z,6.3166666667,22.231454,37.7685530556,-122.415560778,A6DLl9DnmQ,101098,1446591708.38708,2015-11-03T23:01:49.150Z
-1,-1,15,45.3333333333,102.666666667,-1,E,37,b8:27:eb:8a:84:f0,329.333333333,N,28.8333333333,-1,507.666666667,-1,549,18,-1,13.8333333333,5.0533333333,2015-11-03T23:01:54.787Z,6.9166666667,19.772618,37.7691072778,-122.415606194,F5vJ9awGvD,101079.166667,1446591713.6193,2015-11-03T23:01:54.787Z
-1,-1,22.2,43,102.8,-1,E,37,b8:27:eb:8a:84:f0,325.2,N,14.4,-1,508.6,-1,549.6,18,-1,31.2,5.046,2015-11-03T23:01:59.170Z,8.675,11.892684,37.7692889167,-122.415624625,vVrEkeM2Eo,101083.4,1446591718.26599,2015-11-03T23:01:59.170Z
-1,-1,38.8333333333,41.5,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,344.333333333,N,30.6666666667,-1,509.5,-1,550.833333333,18,-1,34.3333333333,5.0516666667,2015-11-03T23:02:04.741Z,9.3666666667,5.2307113333,37.7693818194,-122.415594583,hnSI2hi0JP,101090.166667,1446591723.4496,2015-11-03T23:02:04.741Z
-1,-1,42.6666666667,41,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,349.666666667,N,36.3333333333,-1,509.5,-1,551.666666667,18,-1,30.3333333333,5.0533333333,2015-11-03T23:02:09.077Z,10.75,1.2619856667,37.7694278889,-122.415590139,IOWeMzN43a,101085.166667,1446591728.3377,2015-11-03T23:02:09.077Z
-1,-1,49.8333333333,40,102.5,-1,E,37,b8:27:eb:8a:84:f0,349.666666667,N,32,-1,508.833333333,-1,552.666666667,18,-1,9.3333333333,5.0416666667,2015-11-03T23:02:19.384Z,17.8,0.486967,37.7694491944,-122.415615722,AMJHgjUqiM,101078.5,1446591738.47287,2015-11-03T23:02:19.384Z
-1,-1,50.2,40,102.8,-1,E,37,b8:27:eb:8a:84:f0,360.6,N,29.4,-1,509.6,-1,552.2,18,-1,10.4,5.056,2015-11-03T23:02:19.386Z,13.225,0.441499,37.7694465417,-122.415599375,fSASR7cRzV,101079.4,1446591738.49278,2015-11-03T23:02:19.386Z
-1,-1,24.2,39.8,102.8,-1,E,37,b8:27:eb:8a:84:f0,353.8,N,26.4,-1,509.6,-1,550.4,18,-1,34.2,5.044,2015-11-03T23:02:24.897Z,21.12,0.4210724,37.7694521667,-122.415633967,2aeFG6BuRf,101081.2,1446591743.82157,2015-11-03T23:02:24.897Z
-1,-1,19.8333333333,39.5,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,343.5,N,27.8333333333,-1,508.833333333,-1,548.5,18,-1,34.6666666667,5.0533333333,2015-11-03T23:02:28.546Z,20.55,0.531833,37.7694595833,-122.415629472,a1ec20pBph,101081.666667,1446591747.98288,2015-11-03T23:02:28.546Z
-1,-1,21,39.6,102.6,-1,E,37,b8:27:eb:8a:84:f0,353,N,25,-1,509.8,-1,550.4,18,-1,39.6,5.052,2015-11-03T23:02:39.176Z,20.62,0.431658,37.7694709667,-122.415623983,y37opNLXdm,101085,1446591758.23358,2015-11-03T23:02:39.176Z
-1,-1,22.4,38.8,102.8,-1,E,37,b8:27:eb:8a:84:f0,342.2,N,32,-1,510.2,-1,549.8,18,-1,26,5.048,2015-11-03T23:02:44.877Z,20.94,0.8154104,37.76948795,-122.415621417,4GnLvyN15e,101079.2,1446591763.36201,2015-11-03T23:02:44.877Z
-1,-1,26,39.3333333333,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,340.166666667,N,47.6666666667,-1,508.333333333,-1,549.666666667,18,-1,43.1666666667,5.055,2015-11-03T23:02:44.990Z,20.9166666667,0.529265,37.7694805278,-122.415620667,heZh2lM2Ya,101081,1446591763.68733,2015-11-03T23:02:44.990Z
-1,-1,32.3333333333,39.1666666667,102.5,-1,E,37,b8:27:eb:8a:84:f0,335.5,N,59.1666666667,-1,508.666666667,-1,549,18,-1,19.1666666667,5.05,2015-11-03T23:02:49.226Z,21.52,5.4512884,37.7695395833,-122.415603117,1qcAx7Drhu,101082.166667,1446591768.16077,2015-11-03T23:02:49.226Z
-1,-1,111.5,40.8333333333,102.666666667,-1,E,37,b8:27:eb:8a:84:f0,351.5,N,45,-1,508.166666667,-1,545.5,18,-1,5.6666666667,5.05,2015-11-03T23:02:54.813Z,22.2166666667,9.604878,37.7696450556,-122.415559389,OqT3YwqKbM,101101.333333,1446591773.8008,2015-11-03T23:02:54.813Z
-1,-1,15.4,42.8,102,-1,E,37,b8:27:eb:8a:84:f0,348,N,19.8,-1,507.2,-1,546.4,18,-1,13.4,5.054,2015-11-03T23:03:00.846Z,19.84,16.3039336,37.7698736833,-122.415498983,ddngGDcvAh,101078.2,1446591778.95676,2015-11-03T23:03:00.846Z
-1,-1,25.8333333333,44.6666666667,102.5,-1,E,37,b8:27:eb:8a:84:f0,355.666666667,N,15.3333333333,-1,508.166666667,-1,546,18,-1,39.5,5.055,2015-11-03T23:03:04.556Z,18.1,17.694004,37.7700931389,-122.415421861,5yqjTFTVGU,101088.666667,1446591783.59985,2015-11-03T23:03:04.556Z
-1,-1,30.8,45.8,102.6,-1,E,37,b8:27:eb:8a:84:f0,352,N,12,-1,508.2,-1,547.5,18,-1,40.2,5.05,2015-11-03T23:03:10.170Z,15.325,19.4538105,37.77032275,-122.415322729,iFZiejvK2w,101084.6,1446591788.99081,2015-11-03T23:03:10.170Z
-1,-1,35.3333333333,43.5,103,-1,E,37,b8:27:eb:8a:84:f0,359.166666667,N,9.6666666667,-1,509.833333333,-1,549,18,-1,37.8333333333,5.0483333333,2015-11-03T23:03:14.406Z,12.5,16.7162426667,37.7705452778,-122.415219861,R7E4GbClUt,101066,1446591793.5533,2015-11-03T23:03:14.406Z
-1,-1,42.6,42,102.8,-1,E,37,b8:27:eb:8a:84:f0,352.8,N,13.2,-1,506.8,-1,548.2,18,-1,28.8,5.048,2015-11-03T23:03:19.147Z,10.04,13.8999332,37.7707294167,-122.415094417,WrFtA0qhgt,101066.2,1446591798.48813,2015-11-03T23:03:19.147Z
-1,-1,43.5,41.3333333333,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,329.833333333,N,25.3333333333,-1,509.833333333,-1,549.166666667,18,-1,27.1666666667,5.0483333333,2015-11-03T23:03:24.955Z,8.4833333333,15.3337336667,37.7708929722,-122.414965056,9qyIC2KqlB,101074.833333,1446591803.82171,2015-11-03T23:03:24.955Z
-1,-1,45.2,40.8,102.8,-1,E,37,b8:27:eb:8a:84:f0,350.8,N,22,-1,508.2,-1,548,18,-1,26.8,5.05,2015-11-03T23:03:28.935Z,7.375,19.10356,37.7710892292,-122.414833042,Jj8M2D5ORc,101075.4,1446591808.27816,2015-11-03T23:03:28.935Z
-1,-1,51.8333333333,40.5,103,-1,E,37,b8:27:eb:8a:84:f0,346.666666667,N,18.5,-1,506.666666667,-1,546.333333333,18,-1,15.8333333333,5.0433333333,2015-11-03T23:03:34.708Z,5.1833333333,20.777152,37.7713050556,-122.41462625,XPXrMuVhCY,101074.5,1446591813.86286,2015-11-03T23:03:34.708Z
-1,-1,53.5,41,103,-1,E,37,b8:27:eb:8a:84:f0,355.333333333,N,23.5,-1,508,-1,545.166666667,18,-1,11.8333333333,5.0533333333,2015-11-03T23:03:39.129Z,2.2333333333,21.9421216667,37.7715159861,-122.414387597,gzxBJ6GsM4,101076,1446591818.51804,2015-11-03T23:03:39.129Z
-1,-1,61,42,102.8,-1,E,37,b8:27:eb:8a:84:f0,348.8,N,18.4,-1,507.8,-1,546.6,18,-1,10.4,5.052,2015-11-03T23:03:44.335Z,0.775,17.587509,37.7717275417,-122.414164104,8zJ2prv6Ql,101072,1446591823.46267,2015-11-03T23:03:44.335Z
-1,-1,76.6666666667,41.3333333333,102.333333333,-1,E,37,b8:27:eb:8a:84:f0,356.5,N,16.5,-1,507.833333333,-1,548,18,-1,8.6666666667,5.055,2015-11-03T23:03:49.163Z,-0.75,7.6354936667,37.7717529722,-122.414061417,h1uRAwXgA1,101072.333333,1446591828.66329,2015-11-03T23:03:49.163Z
-1,-1,79.2,40.8,102.4,-1,E,37,b8:27:eb:8a:84:f0,382.6,N,12.2,-1,507,-1,546.4,18,-1,6.4,5.046,2015-11-03T23:03:55.446Z,-1.46,11.2597096,37.7716664333,-122.413943017,gPyuMjNrg6,101077.6,1446591833.63809,2015-11-03T23:03:55.446Z
-1,-1,81.1666666667,40.3333333333,103,-1,E,37,b8:27:eb:8a:84:f0,354.333333333,N,16.3333333333,-1,507.166666667,-1,547.166666667,18,-1,7.3333333333,5.0516666667,2015-11-03T23:03:59.174Z,-2.8833333333,5.6406206667,37.7716085556,-122.413849639,xGz2PCpoXB,101077,1446591838.56169,2015-11-03T23:03:59.174Z
-1,-1,83,40,102.8,-1,E,37,b8:27:eb:8a:84:f0,353.4,N,11.8,-1,508,-1,547,18,-1,7,5.048,2015-11-03T23:04:06.735Z,-2.7,0.3468324,37.77160655,-122.413829467,T2VJBf5UYR,101076.8,1446591845.2526,2015-11-03T23:04:06.735Z
-1,-1,82.3333333333,40,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,342.166666667,N,9.3333333333,-1,508.5,-1,547.5,18,-1,7,5.05,2015-11-03T23:04:15.192Z,-1.6,0.343202,37.7716163333,-122.4138155,CJzVBqFNfw,101077.5,1446591853.46316,2015-11-03T23:04:15.192Z
-1,-1,90.8333333333,40,103,-1,E,37,b8:27:eb:8a:84:f0,331.666666667,N,15.1666666667,-1,508,-1,547.666666667,18,-1,6,5.0583333333,2015-11-03T23:04:19.395Z,1.35,0.719109,37.7716343333,-122.413778889,zpB4GvRckO,101077.5,1446591858.68276,2015-11-03T23:04:19.395Z
-1,-1,78,40,103,-1,E,37,b8:27:eb:8a:84:f0,352,N,18,-1,509,-1,547.8,18,-1,7,5.046,2015-11-03T23:04:21.248Z,0.42,0.5699172,37.77162865,-122.413793,wysYEhgYEb,101080,1446591859.0279,2015-11-03T23:04:21.248Z
-1,-1,117.333333333,40,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,349.5,N,17.1666666667,-1,508.166666667,-1,547.166666667,18,-1,4.5,5.04,2015-11-03T23:04:29.435Z,3.0166666667,3.1566286667,37.7716453611,-122.413785764,hUpVzBKZOh,101078.666667,1446591868.74112,2015-11-03T23:04:29.435Z
-1,-1,112.8,40,102.8,-1,E,37,b8:27:eb:8a:84:f0,353.8,N,42,-1,507.6,-1,547.2,18,-1,4.8,5.046,2015-11-03T23:04:34.288Z,2.675,3.745585,37.7716775,-122.413815792,FslgKouyAi,101080.2,1446591873.62722,2015-11-03T23:04:34.288Z
-1,-1,54,42.4,103,-1,E,37,b8:27:eb:8a:84:f0,353.6,N,18.8,-1,507.2,-1,546.4,18,-1,21,5.046,2015-11-03T23:04:39.852Z,-1.02,11.706824,37.7718707333,-122.413898,4Qzn8B5iEm,101065.8,1446591878.83416,2015-11-03T23:04:39.852Z
-1,-1,104.666666667,41.8333333333,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,353.833333333,N,9,-1,507.5,-1,547,18,-1,5,5.045,2015-11-03T23:04:44.022Z,1.7333333333,7.7174886667,37.7717379306,-122.413870736,0vSAQka3OU,101080.833333,1446591878.66756,2015-11-03T23:04:44.022Z
-1,-1,57.1666666667,45.3333333333,103,-1,E,37,b8:27:eb:8a:84:f0,330.166666667,N,22.3333333333,-1,506.166666667,-1,545.666666667,18,-1,12.3333333333,5.045,2015-11-03T23:04:44.657Z,-1.6166666667,15.9933773333,37.7719867222,-122.413781972,KFACTW9Rpj,101079.5,1446591883.81484,2015-11-03T23:04:44.657Z
-1,-1,61.6,45,103,-1,E,37,b8:27:eb:8a:84:f0,332,N,30.4,-1,507.8,-1,546.2,18,-1,9.6,5.048,2015-11-03T23:04:49.630Z,-1.34,19.868728,37.772149,-122.413597117,PWJvXT1hq1,101069,1446591888.51487,2015-11-03T23:04:49.630Z
-1,-1,66.1666666667,42.3333333333,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,341.5,N,22.1666666667,-1,507.833333333,-1,547.166666667,18,-1,9.1666666667,5.0516666667,2015-11-03T23:04:59.207Z,-1.7833333333,22.006445,37.7723575556,-122.413402,9JTx4zvYxj,101059.166667,1446591898.65348,2015-11-03T23:04:59.207Z
-1,-1,64.4,41.6,102.8,-1,E,37,b8:27:eb:8a:84:f0,344.4,N,29.4,-1,507.6,-1,546.6,18,-1,7.8,5.054,2015-11-03T23:04:59.207Z,-2.14,21.5521472,37.7725666167,-122.4131733,xDvwrbWyRe,101048.6,1446591898.72169,2015-11-03T23:04:59.207Z
-1,-1,63.8,42.2,103,-1,E,37,b8:27:eb:8a:84:f0,334.6,N,45,-1,509.2,-1,548.8,18,-1,9.4,5.054,2015-11-03T23:05:08.993Z,-3.44,21.9955316,37.7729481,-122.412725933,Jpo5RKzn1R,101051.2,1446591908.3556,2015-11-03T23:05:08.993Z
-1,-1,59.6666666667,41,102.666666667,-1,E,37,b8:27:eb:8a:84:f0,360.833333333,N,24.8333333333,-1,508.333333333,-1,547.5,18,-1,8,5.0533333333,2015-11-03T23:05:09.390Z,-1.8333333333,21.0844513333,37.7727643889,-122.412949306,L292Dd5MQa,101048,1446591908.79837,2015-11-03T23:05:09.390Z
-1,-1,71.3333333333,44.1666666667,102.666666667,-1,E,37,b8:27:eb:8a:84:f0,381,N,16,-1,507.333333333,-1,547.5,18,-1,8,5.045,2015-11-03T23:05:19.212Z,-3.44,22.0590008,37.77338705,-122.41219875,woVcSdEerJ,101041.166667,1446591918.51785,2015-11-03T23:05:19.212Z
-1,-1,66.6,44.6,103,-1,E,37,b8:27:eb:8a:84:f0,358.8,N,28.8,-1,514.8,-1,548.6,18,-1,8.8,5.04,2015-11-03T23:05:19.237Z,-3.9666666667,22.432746,37.7731696111,-122.412473444,ouqnWUMGnI,101047.4,1446591918.48954,2015-11-03T23:05:19.237Z
-1,-1,72,43,102.8,-1,E,37,b8:27:eb:8a:84:f0,349,N,17.2,-1,506.8,-1,548.2,18,-1,7.6,5.048,2015-11-03T23:05:41.101Z,-2.28,19.1971456,37.7735861167,-122.411972583,QYW7qO1OSJ,101035.8,1446591928.62773,2015-11-03T23:05:41.101Z
-1,-1,58.1666666667,41.3333333333,102.5,-1,E,37,b8:27:eb:8a:84:f0,351.5,N,45.8333333333,-1,508.666666667,-1,548,18,-1,6.8333333333,5.055,2015-11-03T23:05:41.813Z,-1.9,0.2148326667,37.7737578333,-122.411750694,PTZvxPbxAw,101032,1446591938.6758,2015-11-03T23:05:41.813Z
-1,-1,75,40.6,103,-1,E,37,b8:27:eb:8a:84:f0,352,N,8.5,-1,508.6,-1,548,18,-1,5.4,5.038,2015-11-03T23:05:44.078Z,-1.7,0.5151132,37.77375195,-122.411748017,cS4KafsITD,101029.2,1446591943.45207,2015-11-03T23:05:44.078Z
-1,-1,67.6,41.4,102.6,-1,E,37,b8:27:eb:8a:84:f0,333.6,N,33.8,-1,508.6,-1,548.2,18,-1,7.2,5.058,2015-11-03T23:05:44.254Z,-1.74,0.7023392,37.77376215,-122.41175495,VbnyE5KpOL,101026.2,1446591943.69954,2015-11-03T23:05:44.254Z
-1,-1,70.3333333333,42.1666666667,103,-1,E,37,b8:27:eb:8a:84:f0,335.666666667,N,20.6,-1,505.333333333,-1,547.8,18,-1,7.5,5.0466666667,2015-11-03T23:05:55.280Z,-2.1833333333,13.3086413333,37.7737191389,-122.411801125,uTLfUrwNdY,101030.166667,1446591949.22433,2015-11-03T23:05:55.280Z
-1,-1,83.3333333333,40,103,-1,E,37,b8:27:eb:8a:84:f0,336.333333333,N,13.5,-1,507.333333333,-1,548.166666667,18,-1,5,5.045,2015-11-03T23:05:55.291Z,-0.7666666667,0.6722213333,37.773754,-122.411755139,Zg5nEisP04,101030.166667,1446591953.80728,2015-11-03T23:05:55.291Z
-1,-1,79.8,40,103,-1,E,37,b8:27:eb:8a:84:f0,351,N,17.6,-1,507,-1,548.4,18,-1,5.8,5.052,2015-11-03T23:05:55.311Z,-0.68,1.2413052,37.7737627833,-122.41175745,w78mbUEdr1,101028.4,1446591954.5792,2015-11-03T23:05:55.311Z
-1,-1,72,40,103,-1,E,37,b8:27:eb:8a:84:f0,341.833333333,N,19.6666666667,-1,508.333333333,-1,547.833333333,18,-1,8.3333333333,5.045,2015-11-03T23:05:59.290Z,-0.4,5.9383146667,37.7737867222,-122.411706639,CEtI9ikJ6P,101026.833333,1446591958.65778,2015-11-03T23:05:59.290Z
-1,-1,56.8333333333,40,103,-1,E,37,b8:27:eb:8a:84:f0,348.166666667,N,16.5,-1,509.5,-1,549,18,-1,16.1666666667,5.05,2015-11-03T23:06:05.053Z,-1.1333333333,9.197979,37.7738427778,-122.411593014,87JPeDT0CD,101024.833333,1446591963.998,2015-11-03T23:06:05.053Z
-1,-1,53.4,40.4,102.8,-1,E,37,b8:27:eb:8a:84:f0,356.4,N,23,-1,507.2,-1,549.2,18,-1,14,5.046,2015-11-03T23:06:09.430Z,-1.22,13.9850964,37.7739534667,-122.411455133,5TWKN70OWk,101033.2,1446591968.72218,2015-11-03T23:06:09.430Z
-1,-1,50.5,41.6666666667,103,-1,E,37,b8:27:eb:8a:84:f0,339.5,N,20.3333333333,-1,508,-1,548.5,18,-1,12.3333333333,5.0433333333,2015-11-03T23:06:14.734Z,-0.5333333333,19.353521,37.7741003889,-122.411281486,zyRTSReb1E,101041.333333,1446591973.90262,2015-11-03T23:06:14.734Z
-1,-1,52.2,43,103,-1,E,37,b8:27:eb:8a:84:f0,357.4,N,28,-1,506.8,-1,548,18,-1,11.8,5.054,2015-11-03T23:06:31.771Z,-2.02,25.639344,37.7747633667,-122.410510467,Il2fUsngNk,101060,1446591989.81719,2015-11-03T23:06:31.771Z
-1,-1,60.3333333333,44.6666666667,103,-1,E,37,b8:27:eb:8a:84:f0,361.166666667,N,9.3333333333,-1,508.833333333,-1,547.666666667,18,-1,9.3333333333,5.0516666667,2015-11-03T23:06:33.878Z,-1.3333333333,15.2116053333,37.7749634167,-122.410280889,XoOS8tJiso,101062.666667,1446591993.27771,2015-11-03T23:06:33.878Z
-1,-1,53.8,42.8,102.8,-1,E,37,b8:27:eb:8a:84:f0,337.8,N,25,-1,504.6,-1,548.4,18,-1,12.8,5.048,2015-11-03T23:06:37.089Z,-0.38,23.5342524,37.7743248833,-122.4110253,1yXpsUYLb0,101044.2,1446591990.14269,2015-11-03T23:06:37.089Z
-1,-1,57.5,42.1666666667,103,-1,E,37,b8:27:eb:8a:84:f0,354.666666667,N,31.6666666667,-1,504.166666667,-1,547.5,18,-1,10.3333333333,5.055,2015-11-03T23:06:42.104Z,-0.4333333333,23.9239136667,37.7745311111,-122.410785694,XXzhIT87Q0,101053.166667,1446591999.41205,2015-11-03T23:06:42.104Z
-1,-1,65.5,41.3333333333,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,346.666666667,N,25,-1,508.666666667,-1,548.5,18,-1,8.8333333333,5.0433333333,2015-11-03T23:06:43.910Z,-1.7833333333,0.5264716667,37.7749710833,-122.410148611,irkyMY2GcF,101059.166667,1446592003.34355,2015-11-03T23:06:43.910Z
-1,-1,65.5,41,103,-1,E,37,b8:27:eb:8a:84:f0,331.166666667,N,40.6666666667,-1,509,-1,549.333333333,18,-1,9,5.055,2015-11-03T23:06:51.681Z,-1.35,0.1580063333,37.7749500556,-122.410135083,xFghoSmpAZ,101058.5,1446592008.95482,2015-11-03T23:06:51.681Z
-1,-1,65,40.4,103,-1,E,37,b8:27:eb:8a:84:f0,345.2,N,28,-1,509.2,-1,548.2,18,-1,9.2,5.052,2015-11-03T23:06:54.244Z,-0.82,0.1860704,37.7749469333,-122.410128,3fvliWeNj0,101057,1446592013.56151,2015-11-03T23:06:54.244Z
-1,-1,60,42.8,102.8,-1,E,37,b8:27:eb:8a:84:f0,358.8,N,19,-1,508.6,-1,548.8,18,-1,9.8,5.05,2015-11-03T23:06:54.751Z,-2.64,3.0107516,37.77498755,-122.4101792,uS3cAuEXMZ,101058.8,1446592013.95469,2015-11-03T23:06:54.751Z
-1,-1,65.5,40,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,341.5,N,13,-1,508.833333333,-1,548.666666667,18,-1,9,5.045,2015-11-03T23:07:00.179Z,-0.9666666667,0.2043353333,37.77494625,-122.410123347,2A5oUCwhPI,101057.5,1446592019.08171,2015-11-03T23:07:00.179Z
-1,-1,62.2,40,102.4,-1,E,37,b8:27:eb:8a:84:f0,342.8,N,23,-1,509.8,-1,548.8,18,-1,9,5.058,2015-11-03T23:07:05.438Z,-1.06,0.1966412,37.7749446667,-122.410120833,onmLYgFgOM,101056,1446592024.48177,2015-11-03T23:07:05.438Z
-1,-1,64.5,40,102.666666667,-1,E,37,b8:27:eb:8a:84:f0,341.333333333,N,15.5,-1,508.833333333,-1,549,18,-1,9.3333333333,5.0433333333,2015-11-03T23:07:09.227Z,-1.2666666667,1.053894,37.7749452917,-122.410118056,oD9vKG9uPT,101055,1446592028.58001,2015-11-03T23:07:09.227Z
-1,-1,60,39.6,102.6,-1,E,37,b8:27:eb:8a:84:f0,345.6,N,38,-1,513,-1,548.2,18,-1,12.4,5.046,2015-11-03T23:07:15.115Z,-2.12,9.92676,37.7749844,-122.41005495,Nujkxc5XWv,101058.8,1446592033.74775,2015-11-03T23:07:15.115Z
-1,-1,48.5,39.8333333333,102.666666667,-1,E,37,b8:27:eb:8a:84:f0,342.333333333,N,45.8333333333,-1,509.666666667,-1,549.166666667,18,-1,16.1666666667,5.0483333333,2015-11-03T23:07:19.163Z,-2.3166666667,18.4198293333,37.7751115278,-122.409909222,nOcOkQq49U,101061.5,1446592038.61387,2015-11-03T23:07:19.163Z
-1,-1,58,41.6,103,-1,E,37,b8:27:eb:8a:84:f0,340.6,N,35,-1,509,-1,547,18,-1,10.2,5.046,2015-11-03T23:07:25.408Z,-2.92,24.1417656,37.775324,-122.409670133,4oadyUc6tL,101071.6,1446592043.83505,2015-11-03T23:07:25.408Z
-1,-1,58.8333333333,43,103,-1,E,37,b8:27:eb:8a:84:f0,342.666666667,N,46.6666666667,-1,514.5,-1,547.333333333,18,-1,10,5.05,2015-11-03T23:07:34.151Z,-9.2,22.3635086667,37.7755230556,-122.409433083,KLTVnW132X,101075,1446592053.15293,2015-11-03T23:07:34.151Z
-1,-1,65.1666666667,44.1666666667,103,-1,E,37,b8:27:eb:8a:84:f0,335.333333333,N,57.1666666667,-1,510.5,-1,547.666666667,18,-1,8.8333333333,5.05,2015-11-03T23:07:34.622Z,-5.2666666667,24.3686413333,37.7757855139,-122.409161153,OJDmq3vIDl,101079.5,1446592053.74335,2015-11-03T23:07:34.622Z
-1,-1,56.4,46.2,103,-1,E,37,b8:27:eb:8a:84:f0,324.2,N,58.2,-1,496.8,-1,545.8,18,-1,9.6,5.06,2015-11-03T23:07:45.773Z,-0.45,24.2459605,37.7760297917,-122.408915125,uGeD3BqNZl,101086.8,1446592063.34618,2015-11-03T23:07:45.773Z
-1,-1,55.1666666667,46.3333333333,103,-1,E,37,b8:27:eb:8a:84:f0,343.166666667,N,23.6666666667,-1,508,-1,546.666666667,18,-1,11,5.05,2015-11-03T23:07:49.070Z,0.4,25.1463946667,37.7762359028,-122.408625306,iQjjY42NLo,101088.833333,1446592068.46509,2015-11-03T23:07:49.070Z
-1,-1,60.4,46.2,103,-1,E,37,b8:27:eb:8a:84:f0,341,N,29.2,-1,506.6,-1,547.6,18,-1,9,5.062,2015-11-03T23:07:49.480Z,0.85,20.274635,37.77642225,-122.408367792,bZVdoZ5H1I,101092,1446592068.61076,2015-11-03T23:07:49.480Z
-1,-1,63.1666666667,42.8333333333,103,-1,E,37,b8:27:eb:8a:84:f0,350.5,N,14.6666666667,-1,507.166666667,-1,548.166666667,18,-1,9.8333333333,5.0533333333,2015-11-03T23:07:54.982Z,-0.8166666667,13.204696,37.7765455278,-122.408168722,dbbi2b2s1Z,101098.666667,1446592073.98908,2015-11-03T23:07:54.982Z
-1,-1,53,40.8,103,-1,E,37,b8:27:eb:8a:84:f0,348.8,N,16.6,-1,508.6,-1,548.8,18,-1,14.6,5.062,2015-11-03T23:07:59.177Z,-2.62,8.9750812,37.7766395,-122.408007833,rN5txeEoq6,101101.2,1446592078.63042,2015-11-03T23:07:59.177Z
-1,-1,60.1666666667,40.1666666667,103,-1,E,37,b8:27:eb:8a:84:f0,350.666666667,N,18.1666666667,-1,509.5,-1,548.666666667,18,-1,11.5,5.05,2015-11-03T23:08:04.837Z,-6.1,1.0436343333,37.77664925,-122.407966542,1q643LATKr,101093.5,1446592083.99003,2015-11-03T23:08:04.837Z
-1,-1,65,40,102.6,-1,E,37,b8:27:eb:8a:84:f0,356.4,N,29.6,-1,508,-1,547.8,18,-1,9.8,5.054,2015-11-03T23:08:09.251Z,-7.06,0.5806936,37.7766533833,-122.4079586,fQcdIN3BfA,101090.2,1446592088.68839,2015-11-03T23:08:09.251Z
-1,-1,61,41.1666666667,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,325.666666667,N,13.3333333333,-1,507,-1,548.833333333,18,-1,9.5,5.055,2015-11-03T23:08:19.405Z,-7.1333333333,0.1254093333,37.7766496667,-122.407954639,jFbwDnw1fF,101097.833333,1446592098.5427,2015-11-03T23:08:19.405Z
-1,-1,57,40.8333333333,102.833333333,-1,E,37,b8:27:eb:8a:84:f0,347.166666667,N,20.3333333333,-1,506.666666667,-1,548.333333333,18,-1,11.3333333333,5.0566666667,2015-11-03T23:08:19.936Z,-5.88,2.6042412,37.7766549333,-122.40795295,RH3CL5gcqN,101097,1446592099.11062,2015-11-03T23:08:19.936Z
